,0
1696,MYCBP
1697,CASP6
1698,ENTPD8
1699,KCTD10
1700,BCKDK
1701,CARD6
1702,TMEM255B
1703,TACC1
1704,PTPRA
1705,PPP2R5B
1706,FBXL15
1707,LTF
1708,CHN1
1709,SETDB1
1710,DPPA2
1711,TMEM11
1712,MTX2
1713,SLC41A1
1714,BPIFA2
1715,RHOT1
1716,PCGF3
1717,YBX1
1718,DSP
1719,NAPG
1720,SPRR2E
1721,HTR3C
1722,ITGA6
1723,ANGPTL2
1724,ZNF32
1725,FGL1
1726,SKA1
1727,RAB4A
1728,PNLIP
1729,CYP39A1
1730,B3GALNT1
1731,RFX5
1732,SDC3
1733,PDIK1L
1734,DNAJC21
1735,CDC34
1736,OXA1L
1737,TC2N
1738,ABR
1739,PARD6B
1740,RGS17
1741,CATSPER1
1742,MTMR2
1743,ARHGAP22
1744,NPEPL1
1745,ATP2A2
1746,RNF11
1747,BCAS1
1748,CGN
1749,ARHGEF16
1750,SNF8
1751,TNF
1752,SLC7A7
1753,RABEP1
1754,WFDC5
1755,CLPX
1756,AGT
1757,SLC27A2
1758,ACE2
1759,GTPBP4
1760,CEP192
1761,ACACA
1762,MAPK8IP1
1763,DOCK7
1764,LPAR1
1765,CLEC3B
1766,HSPE1
1767,KCTD17
1768,ZYX
1769,CCNB1IP1
1770,CLEC7A
1771,MMADHC
1772,MOB4
1773,EMP1
1774,PPIA
1775,ZC3H7A
1776,EPC2
1777,GAL3ST4
1778,TBC1D2
1779,SULF1
1780,DCTN4
1781,LRP2
1782,ERGIC3
1783,RBCK1
1784,TMEM248
1785,TBC1D4
1786,CST6
1787,GPR183
1788,ALKBH4
1789,SDCBP
1790,ZFP90
1791,BLZF1
1792,TVP23B
1793,SMC5
1794,CHST6
1795,BCL6B
1796,KPNA3
1797,LRFN3
1798,NINL
1799,MARCH5
1800,SORL1
1801,QDPR
1802,LGR4
1803,ASXL2
1804,RBM38
1805,COX18
1806,EDF1
1807,AKAP9
1808,FZD1
1809,RGS4
1810,EN1
1811,SPPL2B
1812,FAM171A2
1813,GFPT2
1814,POFUT1
1815,KIFC1
1816,ZFYVE21
1817,SMAD3
1818,RMND1
1819,NDN
1820,MCAM
1821,CARD14
1822,ARNT
1823,ARHGDIB
1824,MTMR7
1825,PLA2G4A
1826,NUP98
1827,TCEAL7
1828,PIGX
1829,SLC19A2
1830,PILRA
1831,FRS2
1832,ALG3
1833,NUDC
1834,NFATC4
1835,RAP1GAP2
1836,TATDN3
1837,TNS2
1838,TJP3
1839,PSG3
1840,ALYREF
1841,SOCS6
1842,DEPDC1
1843,TAF2
1844,HNRNPL
1845,SAR1A
1846,GLMN
1847,TRMT6
1848,ADAMTS4
1849,HSD17B7
1850,RBMS3
1851,CC2D1A
1852,AVL9
1853,SLC6A15
1854,CCL11
1855,DSG3
1856,ARL1
1857,ATP6V1C1
1858,SLC2A8
1859,C3orf52
1860,ANKRD49
1861,STXBP1
1862,RAP2C
1863,C11orf1
1864,RCOR3
1865,CACNB1
1866,PPIE
1867,ERP44
1868,SKA3
1869,TAF4B
1870,COL1A2
1871,MCM3AP
1872,SMAP2
1873,RNF144B
1874,SRF
1875,HOXD8
1876,EIF4G3
1877,OCIAD1
1878,SLC6A8
1879,NOVA1
1880,NOP14
1881,AARS
1882,EGR1
1883,VIPAS39
1884,CNST
1885,CHMP4C
1886,TRMT10C
1887,TATDN1
1888,DNAJB12
1889,ZC3H3
1890,TMEM231
1891,LETMD1
1892,ID3
1893,AKIRIN2
1894,VPS33B
1895,NRP1
1896,COL5A1
1897,RBL2
1898,USP7
1899,SYNPO
1900,THRAP3
1901,DDB1
1902,ASF1B
1903,DPH3
1904,TNFRSF8
1905,OGDH
1906,SUB1
1907,MARCH8
1908,MFF
1909,MSRB2
1910,NUF2
1911,HLA-DQA1
1912,CD300C
1913,G6PD
1914,CLTB
1915,ALDH1B1
1916,AZIN1
1917,ZNF394
1918,CTCF
1919,HOMER3
1920,NEMF
1921,OLIG3
1922,SLC33A1
1923,HRH1
1924,TSPAN1
1925,IRAK4
1926,GPR107
1927,MRPS27
1928,C1GALT1C1
1929,NEUROD1
1930,DDX58
1931,SNX22
1932,ERN2
1933,TFRC
1934,TMEM97
1935,PRSS33
1936,EIF4ENIF1
1937,PPP2R5D
1938,CENPB
1939,ZBTB48
1940,ACOX3
1941,CCL2
1942,PPP2R3C
1943,EDARADD
1944,LAIR1
1945,COL6A2
1946,SSX1
1947,SPESP1
1948,NSFL1C
1949,POT1
1950,ABI3
1951,LYAR
1952,NFAM1
1953,DSN1
1954,EGLN2
1955,ITM2A
1956,IL20RA
1957,WNT5B
1958,LYVE1
1959,BHMT2
1960,IRF7
1961,ERAP2
1962,GNA13
1963,MTHFR
1964,PITPNB
1965,SLC16A1
1966,NUP85
1967,TIMMDC1
1968,ZBTB42
1969,CHD7
1970,HYAL2
1971,ALDH3B1
1972,CP
1973,TFAP2B
1974,SLC37A4
1975,TAPT1
1976,SMYD2
1977,NUPL2
1978,KIF20B
1979,NDST1
1980,CENPA
1981,RBFOX2
1982,COX11
1983,CHEK1
1984,SHOX2
1985,CCM2
1986,EXOSC10
1987,TUBB4A
1988,TPD52L2
1989,ZACN
1990,RNASEH1
1991,GRB2
1992,RPIA
1993,GCHFR
1994,LY6E
1995,ECH1
1996,KAT5
1997,ARIH2
1998,JAK2
1999,TUBB4B
2000,APOL1
2001,MYBPC1
2002,ARAP2
2003,CEP55
2004,PEX3
2005,CORO2A
2006,SIT1
2007,PDGFC
2008,KLK12
2009,RSL24D1
2010,ROR1
2011,MYO1G
2012,PAK4
2013,TNK2
2014,MESP2
2015,UBE2E3
2016,SRSF10
2017,TAX1BP1
2018,CD300E
2019,PFAS
2020,CLIC1
2021,RC3H2
2022,GJA4
2023,EIF3F
2024,TLR10
2025,N4BP2
2026,PVR
2027,PLD6
2028,APOPT1
2029,SPRY1
2030,SNRNP25
2031,GRN
2032,CTSO
2033,BTN3A2
2034,VPS72
2035,TRAPPC2B
2036,FAM174A
2037,NSUN2
2038,MUC13
2039,HELZ2
2040,XPA
2041,MYO1C
2042,PHB
2043,DPT
2044,TRA2B
2045,DCAF12
2046,RASA2
2047,ZNF460
2048,TM4SF4
2049,ZNF440
2050,CDC42
2051,EIF4EBP3
2052,SLC25A24
2053,MASTL
2054,SPRY2
2055,PPP1R26
2056,RPP38
2057,GAB2
2058,NXT1
2059,RDH11
2060,SLC35B4
2061,WDR3
2062,ZNF282
2063,CRADD
2064,DOLPP1
2065,SLC4A2
2066,NPM2
2067,STXBP5
2068,ZHX2
2069,GAB1
2070,ETFB
2071,GNA11
2072,BTAF1
2073,PYY
2074,TNKS1BP1
2075,PLXDC1
2076,PAX5
2077,PRODH
2078,HAUS1
2079,SEPT5
2080,ARX
2081,C3
2082,TCOF1
2083,TRIM22
2084,DEK
2085,DHCR7
2086,TM9SF3
2087,CTCFL
2088,NUDT12
2089,MYL12B
2090,APOH
2091,GDA
2092,YWHAZ
2093,TAF1C
2094,CTDSP1
2095,TIMP4
2096,IGF2BP2
2097,GABARAP
2098,GPR108
2099,LMCD1
2100,ACBD3
2101,MZT1
2102,ZNF260
2103,LTBP2
2104,STAM
2105,PLA2G10
2106,USP21
2107,TMEM86A
2108,MAP1LC3B
2109,TMEM243
2110,DCTN1
2111,CMTM7
2112,USF1
2113,MMP10
2114,PTEN
2115,SDHC
2116,CRP
2117,ASB6
2118,TMEM160
2119,EBAG9
2120,NDUFB5
2121,TMEM259
2122,CDH13
2123,CALM2
2124,INTS7
2125,COG6
2126,CD99L2
2127,CIAPIN1
2128,MAP7D1
2129,SAFB2
2130,F3
2131,PARP15
2132,KTN1
2133,ARRDC3
2134,ABCB6
2135,RPL27
2136,UCHL1
2137,AADAC
2138,LYPLA1
2139,MDN1
2140,MRPL40
2141,HDAC11
2142,PHF20
2143,STX11
2144,CPD
2145,RPF1
2146,EPB41
2147,THRA
2148,CXCL3
2149,BUD13
2150,EDIL3
2151,SPANXC
2152,BAZ2B
2153,NBPF15
2154,RPS10
2155,CHST13
2156,SNCG
2157,PIGK
2158,LAMC1
2159,SAMSN1
2160,TULP4
2161,METTL1
2162,SSBP4
2163,RNF183
2164,GGT5
2165,ACTA1
2166,KPNA7
2167,OPA1
2168,SLC35A1
2169,YWHAE
2170,MAPRE1
2171,RPL13
2172,TRIM24
2173,SERBP1
2174,POLG2
2175,ADNP
2176,FLAD1
2177,CAMK1D
2178,RASAL3
2179,TMEM252
2180,DAZAP1
2181,JDP2
2182,CD27
2183,FGFR1OP2
2184,KLC2
2185,RALGAPB
2186,FOXH1
2187,GCNT3
2188,SFTPA2
2189,HOPX
2190,HGS
2191,KRT4
2192,ITGB1
2193,CRYZ
2194,EXOC7
2195,DHRS2
2196,BPNT1
2197,CYP11A1
2198,ANKRD11
2199,TIMM9
2200,HNRNPR
2201,CRIM1
2202,HOXB13
2203,KLF13
2204,GPM6A
2205,RNF149
2206,CD300A
2207,CACNA1H
2208,FMR1
2209,PRDX3
2210,SF3B1
2211,SLC39A13
2212,TNPO2
2213,NUDT1
2214,ISY1
2215,SMURF1
2216,ZNF140
2217,TPM4
2218,MAGEA1
2219,MPZL2
2220,SPATA18
2221,ECSIT
2222,PCGF2
2223,PTPN3
2224,AQP7
2225,MT1M
2226,COPZ2
2227,LY6G6C
2228,HPX
2229,BUB1
2230,CXCL10
2231,KIF1A
2232,AURKAIP1
2233,FAM160A2
2234,GRHL1
2235,CDC6
2236,NRBP1
2237,SP3
2238,STK4
2239,CCDC14
2240,ITM2C
2241,SIK1
2242,SERPINB4
2243,ORC2
2244,TTLL10
2245,PLCH1
2246,MANEAL
2247,ALDH3A2
2248,SFTPD
2249,KLF9
2250,PLA1A
2251,MDM2
2252,ST6GALNAC5
2253,ZSCAN21
2254,GPR87
2255,PMPCB
2256,EXOSC9
2257,TLCD1
2258,THYN1
2259,GEMIN5
2260,ZNF266
2261,SOHLH2
2262,CANT1
2263,SLC25A42
2264,NAPEPLD
2265,COL16A1
2266,E2F4
2267,RPS8
2268,KIAA1109
2269,TYROBP
2270,PDSS1
2271,CYP1A2
2272,NIFK
2273,SMPD3
2274,DICER1
2275,CETN2
2276,NTRK2
2277,SH3BGR
2278,PDCD11
2279,SEC24A
2280,NOP58
2281,TUBA1B
2282,TGFBR2
2283,RPS15A
2284,CHD8
2285,HSD17B12
2286,IFI44
2287,GADD45GIP1
2288,NR3C2
2289,CLIC6
2290,CETN3
2291,LOXL3
2292,NFKBIA
2293,PLD2
2294,PNMT
2295,TPP1
2296,IVL
2297,WDR45
2298,PF4
2299,CHD1L
2300,CXCL14
2301,MBD6
2302,ZFP42
2303,LAYN
2304,ENTPD4
2305,CCT5
2306,ZFYVE16
2307,MYH14
2308,BBX
2309,SSB
2310,UGT2B11
2311,P4HA1
2312,SCAF11
2313,RUNX1
2314,DNPEP
2315,FANCG
2316,GSC
2317,TRIP10
2318,CCL8
2319,TRA2A
2320,ATG16L2
2321,INPP5E
2322,CAPRIN1
2323,PRKAG2
2324,SLC39A4
2325,CD63
2326,CCL13
2327,GOLPH3
2328,DBR1
2329,COX5B
2330,UBE2T
2331,PLXNC1
2332,NUP133
2333,FTO
2334,RFC5
2335,PPP1R14D
2336,SNRPD2
2337,LCAT
2338,GALNT12
2339,RBM48
2340,MRPS14
2341,SART1
2342,C12orf49
2343,RTBDN
2344,ZIC3
2345,HNRNPA2B1
2346,ASB8
2347,TNFRSF10C
2348,CENPF
2349,SEPT1
2350,CYTIP
2351,ELMO1
2352,FBXL7
2353,RPS14
2354,MLF1
2355,NFIX
2356,DMTN
2357,BAG1
2358,TJAP1
2359,MRPS36
2360,RETN
2361,SEMA4B
2362,MID1IP1
2363,GNG10
2364,SNAPC1
2365,ZSCAN16
2366,HSDL1
2367,NAA30
2368,ENKD1
2369,PRKRIP1
2370,DPYSL5
2371,CHRDL2
2372,DEDD
2373,NCK2
2374,GABPA
2375,S100A11
2376,PINK1
2377,NFYB
2378,C2CD3
2379,PCDHGB5
2380,NDUFAF3
2381,FXR2
2382,LPCAT4
2383,GLUD2
2384,ULK3
2385,HEPACAM2
2386,ALKBH3
2387,GID8
2388,JUP
2389,MNAT1
2390,UAP1
2391,DCTPP1
2392,PURB
2393,IL1RL1
2394,GTF3C5
2395,CKM
2396,POLA2
2397,RNF220
2398,FABP1
2399,CDKN1A
2400,VAMP8
2401,COPS7A
2402,ACAD9
2403,NDUFS8
2404,NCF1
2405,LAPTM5
2406,SLC6A6
2407,SCEL
2408,OGFRL1
2409,RPL3
2410,MZB1
2411,PER2
2412,PTPRK
2413,HOOK2
2414,TCEAL1
2415,ZNF33A
2416,RPP25
2417,TMSB4Y
2418,SLC35B1
2419,RAB40B
2420,AHR
2421,TMEM216
2422,ANK2
2423,SLC35A3
2424,PAFAH1B3
2425,IDH2
2426,GPA33
2427,GNL1
2428,FUBP3
2429,ELK4
2430,MAL
2431,ANGPTL4
2432,DRG2
2433,GPR137B
2434,INCENP
2435,FLI1
2436,CLP1
2437,PDLIM5
2438,PACSIN2
2439,ZNF506
2440,SPC25
2441,ZNF517
2442,FKBP4
2443,BLMH
2444,KLRB1
2445,OVGP1
2446,RAF1
2447,UGT1A6
2448,RETSAT
2449,ABHD17B
2450,TICAM1
2451,MTRR
2452,LIN7B
2453,GLYR1
2454,GOLGB1
2455,CCAR2
2456,SDF4
2457,NKX2-1
2458,VSIG4
2459,TRAF2
2460,FNBP1
2461,SPRR2A
2462,EMILIN2
2463,CHD3
2464,AAR2
2465,ZFX
2466,INHBA
2467,FABP3
2468,SRPRB
2469,TFR2
2470,DHX30
2471,CNOT6L
2472,ACTN4
2473,C6
2474,GPX4
2475,DOCK2
2476,NCAPD3
2477,KRT33A
2478,GNB2
2479,COX10
2480,ZFP91
2481,CYP27A1
2482,PEBP1
2483,POC1A
2484,GGCT
2485,MAMDC2
2486,EPHX2
2487,GFRA1
2488,SPIRE2
2489,C16orf58
2490,FASTKD3
2491,TGIF1
2492,STX18
2493,H2AFY
2494,AP5Z1
2495,HAP1
2496,TFG
2497,CEND1
2498,ARPC5L
2499,CSTF1
2500,TGFB1I1
2501,MIEF1
2502,MYDGF
2503,IL1RN
2504,DUOX1
2505,EHD3
2506,SYT7
2507,ATP9A
2508,PLA2G12B
2509,PSMD1
2510,CDK12
2511,NAPRT
2512,SLC12A3
2513,EPDR1
2514,DDX41
2515,FAM3C
2516,PARP14
2517,PRKAR1B
2518,SEC31A
2519,MBNL1
2520,TRAM2
2521,SIX5
2522,MANBAL
2523,MOXD1
2524,VAT1
2525,CSF3R
2526,KCNT2
2527,AKR7A3
2528,MRPS35
2529,ADCY6
2530,PFKFB3
2531,MECR
2532,HIRA
2533,GLIS2
2534,CGGBP1
2535,RAB11A
2536,PSMD12
2537,FGB
2538,DNAJC5
2539,CLIC5
2540,SCG3
2541,TUBG1
2542,TMEM44
2543,FNTA
2544,SNRNP40
2545,U2SURP
2546,UBE2L3
2547,TNFSF13
2548,LIMK1
2549,DCUN1D3
2550,ALDH18A1
2551,KDSR
2552,TMEM134
2553,AKR1A1
2554,HAUS4
2555,B3GALT6
2556,ZNF613
2557,TP53INP2
2558,HRAS
2559,IL24
2560,ERCC1
2561,EIF3J
2562,NTNG2
2563,NCDN
2564,SNAPC2
2565,PRPF8
2566,NBEA
2567,PSMA7
2568,PPWD1
2569,NGFR
2570,PIP
2571,SDHAF2
2572,NOTCH4
2573,NDRG3
2574,MAPRE3
2575,IFI27L1
2576,LTBP1
2577,RPL7
2578,VPS52
2579,BCL9
2580,ASCC1
2581,ETF1
2582,CRABP2
2583,MAML1
2584,TMEM115
2585,HOXC11
2586,TAF12
2587,CHAMP1
2588,ATPAF1
2589,ELL2
2590,DNAJB9
2591,SH3GLB2
2592,CDC45
2593,RHOBTB2
2594,GFPT1
2595,AMDHD1
2596,TMX3
2597,CDK9
2598,WDR43
2599,STC2
2600,TMEM173
2601,CC2D2A
2602,SLC31A1
2603,KIAA1549L
2604,BNIP1
2605,PSMA6
2606,RASSF3
2607,PGAP2
2608,CLDN10
2609,CXADR
2610,ADSL
2611,TMEM234
2612,CERS2
2613,IPO8
2614,DNAJB11
2615,OR51E1
2616,MFSD5
2617,PLA2G4F
2618,PSMC2
2619,PSPC1
2620,AOC1
2621,TPX2
2622,SEPT10
2623,IL1A
2624,ASS1
2625,CNOT8
2626,LAMC2
2627,MCMBP
2628,NLRX1
2629,HIST1H3B
2630,KMT2D
2631,CNOT11
2632,ZBTB7A
2633,FAR1
2634,ZNF76
2635,TLR2
2636,CLCN3
2637,CYP2C18
2638,CLCA2
2639,PLEKHH2
2640,PFN1
2641,BIN2
2642,EIF5B
2643,LGALS3BP
2644,MKNK1
2645,BOP1
2646,INO80E
2647,PNPT1
2648,ATP8A1
2649,DGAT1
2650,SYNE4
2651,XRCC1
2652,FZD10
2653,MAN1C1
2654,LRP5
2655,GLRX2
2656,XRN1
2657,ESF1
2658,AKIP1
2659,FEZF1
2660,CXCL2
2661,DDOST
2662,SHISA3
2663,HIST1H2AL
2664,CERCAM
2665,APOBEC3G
2666,EPHA1
2667,LPP
2668,NT5DC3
2669,VAMP5
2670,CD69
2671,RPS11
2672,PTPRE
2673,FARSA
2674,ORM1
2675,KDELR2
2676,BRPF3
2677,CEACAM8
2678,PTBP1
2679,FOXO1
2680,AHI1
2681,IL7R
2682,CRTC2
2683,EIF1AY
2684,ADARB1
2685,CDC27
2686,EGLN1
2687,ALDH1A2
2688,MGAT4A
2689,SEPT11
2690,LCK
2691,DGCR6
2692,TMEM206
2693,ATL1
2694,ESRP2
2695,SIRPA
2696,LRIF1
2697,MFGE8
2698,SPARCL1
2699,NUDT8
2700,RGS14
2701,ADORA3
2702,MTERF3
2703,RPL26
2704,CD74
2705,SCN4B
2706,FZD2
2707,BST1
2708,SPEN
2709,PRSS50
2710,PSMD3
2711,DYNC1LI1
2712,ALDH1A1
2713,SERINC2
2714,FAM173A
2715,STOM
2716,TMEM63B
2717,DCTN5
2718,CRISP3
2719,TMEM159
2720,DPYS
2721,SPINK6
2722,PLCD1
2723,SLC2A13
2724,HIST1H1B
2725,ZNF316
2726,RNH1
2727,COPS8
2728,CCHCR1
2729,MVP
2730,ALG13
2731,SS18
2732,NAMPT
2733,RPL26L1
2734,MCTS1
2735,SPIRE1
2736,LGALS3
2737,ARG2
2738,FMOD
2739,TARBP1
2740,SAA1
2741,AK4
2742,ZNF655
2743,AHNAK
2744,SLC15A3
2745,PALMD
2746,DSC2
2747,ORM2
2748,RHOA
2749,MYL6
2750,HID1
2751,RAB6B
2752,HECTD3
2753,UBA3
2754,HIST1H3A
2755,BET1L
2756,TBL1X
2757,KRT40
2758,KIF2A
2759,PTPN2
2760,TMEM184B
2761,TBX5
2762,SURF6
2763,SEMA4G
2764,ORMDL1
2765,SPA17
2766,DOCK8
2767,HBE1
2768,COL4A3BP
2769,AQR
2770,POP5
2771,MOB1B
2772,PDE4A
2773,NUDT14
2774,GCC2
2775,SCUBE2
2776,CDKN2B
2777,SCAMP5
2778,SMG7
2779,TMEM70
2780,PIK3R1
2781,GMDS
2782,CAPZA1
2783,TRAPPC8
2784,SRSF9
2785,PRKAA2
2786,EIF4G1
2787,BLVRA
2788,HMGCR
2789,CDC42BPA
2790,TMBIM4
2791,TJP1
2792,CSTF2
2793,RGS1
2794,AACS
2795,SYAP1
2796,TAB3
2797,BIN1
2798,NNAT
2799,B3GNT2
2800,HSD11B2
2801,GPI
2802,SLC7A3
2803,DLAT
2804,KIF26B
2805,LYPD1
2806,DNER
2807,SPPL3
2808,TIMM10
2809,UPK3A
2810,ZMYND8
2811,ARF4
2812,AGO2
2813,TMEM190
2814,PLSCR1
2815,MYNN
2816,LPCAT2
2817,NDUFV3
2818,TPM1
2819,ZNF468
2820,BAG5
2821,ADK
2822,SGTA
2823,UBD
2824,PTOV1
2825,LRRC25
2826,NUP188
2827,AES
2828,TBX10
2829,IGFBP1
2830,PDE4B
2831,SLC25A11
2832,FSCN2
2833,CERS4
2834,TLR4
2835,HEATR1
2836,PRKD1
2837,TPBG
2838,NRM
2839,NCKAP1
2840,GGH
2841,COL4A6
2842,CYCS
2843,HIPK2
2844,SFN
2845,SMNDC1
2846,AP1AR
2847,KCNQ3
2848,PPM1B
2849,APOLD1
2850,PAFAH1B1
2851,KIAA0513
2852,CASP2
2853,PRLR
2854,TEP1
2855,CCNL1
2856,WDR62
2857,CD109
2858,KIF20A
2859,SULT2B1
2860,RUFY3
2861,ROS1
2862,DPYSL4
2863,C8A
2864,LRRCC1
2865,APOO
2866,IGLL1
2867,REST
2868,NIP7
2869,KHK
2870,CASP1
2871,POLR3F
2872,H3F3B
2873,COA1
2874,C1GALT1
2875,DEFA6
2876,CFH
2877,PHB2
2878,BTNL9
2879,CCAR1
2880,TNFSF11
2881,TMEM245
2882,DPM2
2883,CREB3
2884,ITGAL
2885,MLLT6
2886,CSNK2A1
2887,ATG4B
2888,VAMP3
2889,NGRN
2890,NOA1
2891,UQCRFS1
2892,ATP6V1D
2893,CD4
2894,RASA1
2895,DAPK3
2896,CHL1
2897,ECI1
2898,FXR1
2899,DGCR8
2900,PLXDC2
2901,CARS2
2902,TMEM50B
2903,NABP2
2904,SYT13
2905,JAM2
2906,NPLOC4
2907,MIEN1
2908,VCAN
2909,FOXK1
2910,UPK1A
2911,UNC5CL
2912,WNT3
2913,TUBGCP2
2914,IRS1
2915,DPEP3
2916,MRPL4
2917,GFI1B
2918,ZNF518A
2919,USP11
2920,CNP
2921,UBR5
2922,AIFM1
2923,SCNM1
2924,TTR
2925,CGA
2926,DPP9
2927,NR1I2
2928,CCR7
2929,CNTN5
2930,CROT
2931,RGS19
2932,KLK4
2933,SHKBP1
2934,BID
2935,COX7A2
2936,ZDHHC21
2937,PGRMC2
2938,LMBR1L
2939,GNPNAT1
2940,HSPB7
2941,KRT13
2942,SLC6A2
2943,SGCA
2944,TIMM17B
2945,POLR1A
2946,STXBP3
2947,ISOC2
2948,MRPL45
2949,TXNDC16
2950,ZER1
2951,NDUFB7
2952,GNGT2
2953,MCM10
2954,CBFA2T2
2955,SOX17
2956,UGCG
2957,TSPAN31
2958,GDE1
2959,CAP2
2960,ZNF264
2961,CD300LG
2962,FERMT3
2963,CYP3A5
2964,TRIM16L
2965,RNF40
2966,EMP2
2967,CXCL6
2968,PROKR1
2969,SLC22A17
2970,AXL
2971,NOC4L
2972,CFAP45
2973,ASRGL1
2974,ZNF672
2975,ZNF205
2976,DTNBP1
2977,PMP22
2978,HPRT1
2979,ARFIP1
2980,PAIP1
2981,PSAP
2982,POLR3H
2983,MED18
2984,KLHL24
2985,DYM
2986,TXNL1
2987,TMEM176B
2988,GTF2A2
2989,RAD9A
2990,SCN4A
2991,FJX1
2992,XRCC4
2993,NGDN
2994,KISS1
2995,MIB2
2996,RARG
2997,PTPRU
2998,OVOL2
2999,THBD
3000,ARHGEF17
3001,PREX1
3002,EPHA5
3003,NME4
3004,CAMK2G
3005,TCEAL8
3006,HAT1
3007,NDUFB4
3008,CYP2W1
3009,HMGN1
3010,ACOT4
3011,P2RY1
3012,PPIG
3013,ZNF512B
3014,BYSL
3015,HIST1H3H
3016,BTN3A3
3017,SULF2
3018,LIG1
3019,SALL2
3020,SEMA3F
3021,CRYM
3022,FAM120A
3023,MLH1
3024,SCYL3
3025,COPS6
3026,TIAM1
3027,VPS16
3028,NSMCE2
3029,SCYL1
3030,SLC5A5
3031,ITLN2
3032,HNRNPD
3033,STAB1
3034,SUSD2
3035,UCN3
3036,SCAMP2
3037,SPTBN2
3038,RERG
3039,A2M
3040,GOLT1B
3041,TCF7L2
3042,FGF3
3043,SRSF7
3044,CYTH3
3045,NEXN
3046,GNL2
3047,RRM1
3048,MAP7
3049,CCNJL
3050,ZNF512
3051,ESCO1
3052,MAFG
3053,RHBDD3
3054,FAM129B
3055,HSPG2
3056,ICAM2
3057,FPR1
3058,NOP10
3059,SETBP1
3060,TMEM30B
3061,UBE4B
3062,TECPR1
3063,TMEM33
3064,NDUFV1
3065,LRP11
3066,CRCP
3067,EBF3
3068,PCNP
3069,SERHL2
3070,RPS6KA4
3071,PCTP
3072,TMEM184C
3073,SLC38A7
3074,SIX4
3075,FHL3
3076,WDHD1
3077,KCTD6
3078,SCCPDH
3079,RBFA
3080,SLC9A2
3081,ARID4A
3082,OFD1
3083,ZNF865
3084,HBA2
3085,SNAP25
3086,ACLY
3087,MLEC
3088,MRPL33
3089,TESK2
3090,LPAR3
3091,ARHGAP32
3092,RHOT2
3093,ENDOD1
3094,HAPLN1
3095,HSP90AB1
3096,TMEM185B
3097,CACNB2
3098,BARHL2
3099,GLTP
3100,RPL22
3101,TRIM11
3102,TBPL1
3103,TNFRSF25
3104,PGAP3
3105,FBXO38
3106,FSCN1
3107,RNASEH2C
3108,LGALS7
3109,NCKAP1L
3110,RPP40
3111,STAR
3112,ZNF280B
3113,CBLB
3114,GRK6
3115,HOXA3
3116,TENM3
3117,FOSB
3118,ATP6V1B2
3119,PSMB3
3120,SLC39A6
3121,GIT1
3122,CCL3
3123,ING1
3124,FTH1
3125,LYPD3
3126,CHEK2
3127,DVL3
3128,BROX
3129,IRF2
3130,RAI1
3131,GTF2I
3132,ME1
3133,TPT1
3134,ADPRHL2
3135,KL
3136,ZNF331
3137,HCLS1
3138,GFM1
3139,ARHGEF10L
3140,MCCC2
3141,IFT27
3142,RAC3
3143,RPS19
3144,ITGA9
3145,LAPTM4A
3146,COPG1
3147,PPP1R13B
3148,WRB
3149,SCN2A
3150,OXSM
3151,CCDC115
3152,GIPC1
3153,GRIK1
3154,TGFBR1
3155,HIST2H2BE
3156,EEFSEC
3157,MS4A7
3158,NPTN
3159,DUSP23
3160,AKTIP
3161,LRG1
3162,TNKS
3163,DDX50
3164,CLEC14A
3165,HPS6
3166,HSD17B10
3167,KRT86
3168,WIPI2
3169,CLDN18
3170,PMEPA1
3171,HOXB5
3172,ITSN2
3173,CLOCK
3174,PARP4
3175,PIP4K2B
3176,MMP2
3177,LTBR
3178,CISD3
3179,DDX6
3180,EIF4E1B
3181,C3orf33
3182,ATF5
3183,SLCO4A1
3184,PDE3B
3185,BABAM1
3186,CES4A
3187,CYP4X1
3188,ASPHD1
3189,P2RY13
3190,CPOX
3191,THEM6
3192,JMJD1C
3193,POU6F2
3194,PLD3
3195,RAMP3
3196,AARS2
3197,IFT81
3198,NLGN4X
3199,AKT2
3200,RUVBL2
3201,CAV2
3202,EP300
3203,PRKAR2B
3204,TMEM175
3205,HOXB2
3206,HADHA
3207,TMEM138
3208,HCCS
3209,SERPING1
3210,PPP1R8
3211,HSD3B1
3212,PAIP2B
3213,CMTM8
3214,FANCE
3215,SECISBP2
3216,S1PR3
3217,DHRS9
3218,RNF7
3219,CALCOCO1
3220,CSAD
3221,GCDH
3222,SEMA3B
3223,EXOSC3
3224,AKNA
3225,HVCN1
3226,NFRKB
3227,CDK4
3228,COL10A1
3229,GTF2B
3230,ARPC1B
3231,TCL1A
3232,TSPAN14
3233,FMO2
3234,CLTA
3235,NDC80
3236,STX8
3237,GABRB2
3238,GLI4
3239,SEC61A1
3240,NECAP2
3241,STEAP1
3242,ZBTB22
3243,DHX58
3244,FGF19
3245,JMJD6
3246,NOB1
3247,GIMAP8
3248,HLX
3249,XAF1
3250,LAMP2
3251,TSEN15
3252,PGF
3253,RARA
3254,ACTR5
3255,ENTPD7
3256,HCN2
3257,MTERF2
3258,METTL7A
3259,AQP3
3260,SLC4A4
3261,ALKBH7
3262,CENPH
3263,FBN1
3264,NME3
3265,IKZF5
3266,ACADVL
3267,CCL7
3268,WLS
3269,DYNC1I2
3270,NIN
3271,NOX1
3272,METTL18
3273,ASIC2
3274,FOXE1
3275,RP2
3276,PIP4K2C
3277,PSG5
