,0
1705,RASSF2
1706,ADCY1
1707,TFPI
1708,STXBP5
1709,TYRP1
1710,IFI30
1711,ZC3HC1
1712,EZH2
1713,DIP2B
1714,GXYLT2
1715,GTF3C2
1716,XCL2
1717,DENND1B
1718,SLC8A3
1719,ATG4C
1720,ACP5
1721,GPD1L
1722,GON4L
1723,PHLPP1
1724,PRKAB2
1725,CD1C
1726,SERPINA6
1727,NPM2
1728,PDSS1
1729,UBXN2A
1730,PFDN4
1731,SMCP
1732,LAPTM4B
1733,ID2
1734,DUOXA1
1735,FERMT1
1736,UBA52
1737,GNG2
1738,FAM114A1
1739,ST6GALNAC5
1740,CCNL2
1741,UGT8
1742,SPDEF
1743,DPF2
1744,LIMK1
1745,GNAS
1746,APOLD1
1747,TUBB4B
1748,TMCO6
1749,MEIS3
1750,UIMC1
1751,TPSG1
1752,ALDH1A3
1753,PAFAH1B3
1754,PIP
1755,GOLGA2
1756,CACNA1G
1757,CCAR2
1758,PSMA7
1759,AQP3
1760,MSI2
1761,AK1
1762,HAVCR2
1763,NRM
1764,SLC35B4
1765,UBE2N
1766,SULT1B1
1767,MBNL3
1768,CYB5R2
1769,SLC7A6
1770,IPPK
1771,ZNF33A
1772,INPP5D
1773,IL1RAP
1774,TMEM102
1775,EDRF1
1776,ARHGAP36
1777,NDRG4
1778,MPDU1
1779,GNS
1780,MDM1
1781,RRAS2
1782,PPIL3
1783,NOVA1
1784,HID1
1785,ELF1
1786,FAF1
1787,NTPCR
1788,SUMO3
1789,CELSR2
1790,EREG
1791,ZNF74
1792,PSMC6
1793,C9
1794,MCM2
1795,MYADM
1796,ANKRD1
1797,PARN
1798,RTBDN
1799,TESK2
1800,ERCC4
1801,PCGF5
1802,HPGD
1803,HLA-E
1804,CCT5
1805,SLC8A1
1806,DOC2A
1807,TAS2R19
1808,L2HGDH
1809,LETM2
1810,SAT2
1811,ZMAT4
1812,GNGT2
1813,DLST
1814,AKAP6
1815,KIFAP3
1816,TNFAIP8
1817,KCNK5
1818,ORM2
1819,SF3A3
1820,CHEK2
1821,PRKCE
1822,NTRK2
1823,YIPF6
1824,ZFP91
1825,NOD2
1826,MPP7
1827,DLX4
1828,PDIK1L
1829,XXYLT1
1830,FAM98B
1831,C6orf120
1832,PPP1R3F
1833,ROBO3
1834,SPAG16
1835,CASP9
1836,PPP1R7
1837,DLGAP3
1838,TMEM209
1839,LPXN
1840,CLTC
1841,PSMC1
1842,RRP1B
1843,ATG4B
1844,XRRA1
1845,TCTN3
1846,RNPEP
1847,HSPA4L
1848,MOB2
1849,SYPL2
1850,TEX29
1851,NDUFA9
1852,SLC7A5
1853,CCNE2
1854,LGR5
1855,KIF5A
1856,ZNF497
1857,STMN1
1858,ZGPAT
1859,MEMO1
1860,ZNF790
1861,RNASEH1
1862,UPK3A
1863,RAB5A
1864,RNF4
1865,PFKFB4
1866,NTNG1
1867,GPN3
1868,LGALS1
1869,QRSL1
1870,NOL9
1871,EGLN3
1872,PCDHB13
1873,BAG5
1874,SNX9
1875,MNDA
1876,GOLPH3
1877,NRXN3
1878,KCNJ3
1879,KRTAP5-3
1880,CAPN1
1881,BRIP1
1882,RAB15
1883,TSPYL4
1884,CRTC2
1885,PHTF2
1886,GBA2
1887,CNIH3
1888,NGRN
1889,P4HTM
1890,HOXB9
1891,SLC25A6
1892,KCNB2
1893,TFE3
1894,NOC4L
1895,RAB2A
1896,ZNF283
1897,PCM1
1898,SP4
1899,IST1
1900,NAT2
1901,PNO1
1902,SNRPD2
1903,BSG
1904,CASP1
1905,SRD5A2
1906,SUGP1
1907,MMGT1
1908,COL10A1
1909,KMT2B
1910,MS4A2
1911,LDLRAD4
1912,TIMP3
1913,PDE1B
1914,RPA2
1915,SLC2A9
1916,ACOT6
1917,PIK3R1
1918,LMO4
1919,RGS12
1920,TENM3
1921,EYA1
1922,COMT
1923,PNMA1
1924,PCTP
1925,C6orf203
1926,ODF1
1927,ZNF484
1928,PKMYT1
1929,SMARCAL1
1930,DDX51
1931,CTRB1
1932,ABLIM1
1933,PIGG
1934,VWDE
1935,SLCO1A2
1936,SKA1
1937,GOLIM4
1938,TTLL5
1939,PLS1
1940,SEZ6
1941,KCNE5
1942,ARHGAP24
1943,AP1G2
1944,ERI1
1945,RHOXF1
1946,SLC35E1
1947,BTBD1
1948,SRPK1
1949,SLC25A4
1950,MGME1
1951,AFF1
1952,HOXA1
1953,CREBZF
1954,PKP3
1955,YWHAH
1956,FCRL5
1957,GTF2H3
1958,TNFRSF9
1959,PSMD12
1960,LSS
1961,RHOT2
1962,MPZL3
1963,CEP95
1964,NPFFR1
1965,P2RX6
1966,SLURP1
1967,GMPS
1968,YARS2
1969,IL4R
1970,NELFE
1971,M1AP
1972,CKM
1973,CCDC6
1974,DPY30
1975,MRPS34
1976,KRTAP10-7
1977,TCF12
1978,LDLR
1979,DMPK
1980,INHBE
1981,CPLX2
1982,DPP4
1983,CAPZB
1984,CPSF1
1985,MED20
1986,STAT2
1987,HIC2
1988,TLR10
1989,TRPM2
1990,GATA4
1991,ASPHD1
1992,ENPP7
1993,GPD2
1994,ALS2
1995,TSPAN15
1996,DACT1
1997,PSD3
1998,EGR1
1999,CAND2
2000,CREB3
2001,CD93
2002,SNX20
2003,JAKMIP1
2004,SNRPB
2005,LETM1
2006,ADAMTSL5
2007,TRO
2008,ZBTB34
2009,RANGAP1
2010,FKBP3
2011,PPP3CC
2012,WDR62
2013,TMPRSS4
2014,GRHPR
2015,ARHGEF17
2016,ABCB6
2017,TPD52
2018,HLA-DPA1
2019,GTF2H1
2020,UBE3C
2021,RNF183
2022,GORASP1
2023,RBX1
2024,UNC5B
2025,TAL1
2026,ZSCAN26
2027,TOR3A
2028,HNRNPUL1
2029,DNASE2
2030,KIAA1549L
2031,WDR6
2032,MED4
2033,CSPG4
2034,STRN
2035,SSC5D
2036,PON1
2037,ZNF45
2038,COL8A1
2039,MPP3
2040,ELOVL6
2041,IDH1
2042,TMCO1
2043,PPIF
2044,PTGER3
2045,PLEKHA8
2046,LBH
2047,ARHGAP21
2048,TRIM5
2049,NUP133
2050,ME1
2051,RAD21
2052,DYRK4
2053,TIGD2
2054,COQ2
2055,ACTR3
2056,TAB3
2057,CPTP
2058,ZNF592
2059,GDF2
2060,CELF1
2061,SMIM14
2062,RPS4Y1
2063,EAF1
2064,HAO2
2065,CLCN6
2066,SAMM50
2067,GNA15
2068,BUB1B
2069,ZMAT3
2070,TFG
2071,MED19
2072,NELFB
2073,RALBP1
2074,SP6
2075,SEPT1
2076,ADAM17
2077,SLC16A1
2078,FPR2
2079,TMEM74
2080,ATL1
2081,ANGPT4
2082,APBA1
2083,MIB1
2084,HPGDS
2085,POLE3
2086,GPRC5C
2087,ASIC2
2088,MTERF1
2089,CARD16
2090,FIBP
2091,MIER1
2092,CACNG4
2093,GIP
2094,TELO2
2095,SLC19A1
2096,ZNF485
2097,NID1
2098,EME2
2099,LRRC1
2100,DNAH6
2101,FOS
2102,CDK13
2103,CANX
2104,SYT7
2105,THBS4
2106,ARHGAP4
2107,CACTIN
2108,SNTB2
2109,WIPF1
2110,DDX20
2111,BCL2L14
2112,LMX1A
2113,CTSZ
2114,RNF146
2115,ACOX2
2116,MME
2117,VENTX
2118,SCGB3A1
2119,VMA21
2120,TMC6
2121,CST11
2122,PABPN1
2123,SOSTDC1
2124,USP30
2125,HSPA5
2126,MAP3K8
2127,MTCP1
2128,SLC25A30
2129,CDK8
2130,CPEB2
2131,RNF187
2132,EPHB3
2133,LRP2BP
2134,SELL
2135,UBQLN4
2136,OBSCN
2137,SWI5
2138,B3GNT5
2139,DYNC1I1
2140,RIMS3
2141,BAIAP2L1
2142,CSGALNACT1
2143,PTGER4
2144,CCNE1
2145,BUD31
2146,CDC42SE2
2147,HNRNPLL
2148,TIGIT
2149,CCDC88B
2150,ZNF770
2151,RDH13
2152,NEFL
2153,ERGIC2
2154,MCFD2
2155,CD300C
2156,FBXO45
2157,PDE12
2158,GIPR
2159,CLMP
2160,PCSK1N
2161,PADI1
2162,KRTAP13-2
2163,EDA
2164,ACTR6
2165,CAPN11
2166,PSMB9
2167,RDM1
2168,SLC27A2
2169,AIRE
2170,CACNA1D
2171,ZNF41
2172,POMGNT1
2173,RPS8
2174,MLLT3
2175,PRR4
2176,GTF2I
2177,MYOM1
2178,CAMKK1
2179,SMARCA4
2180,HMMR
2181,MVB12B
2182,SNRK
2183,ACTL6A
2184,EDN2
2185,RFX6
2186,DCC
2187,PLRG1
2188,HAUS7
2189,SMARCD2
2190,CLDN9
2191,TANK
2192,KIF19
2193,PRF1
2194,P4HA1
2195,RPE65
2196,XPO5
2197,TEX10
2198,ANAPC15
2199,RNF144B
2200,MYOZ1
2201,TPRA1
2202,RASA1
2203,FTSJ3
2204,MMP12
2205,SNX30
2206,KIF15
2207,EPHX1
2208,SGPL1
2209,HHIP
2210,TEP1
2211,FUBP1
2212,ALDH6A1
2213,GABARAP
2214,ALKBH5
2215,CD180
2216,LASP1
2217,TSPAN31
2218,SMIM3
2219,RABEP2
2220,TRIM45
2221,GPNMB
2222,NOD1
2223,LPIN3
2224,APOA4
2225,PCCB
2226,PI3
2227,SLC25A26
2228,DLAT
2229,DTNA
2230,HHAT
2231,CDC20
2232,KCNIP4
2233,GLRX2
2234,THEG
2235,TMSB4Y
2236,SLC39A11
2237,ARFIP1
2238,ARRB1
2239,UBR3
2240,BRDT
2241,ATXN1L
2242,FCN3
2243,N4BP2
2244,TOP2A
2245,REPS1
2246,CRYAB
2247,LIN52
2248,MECR
2249,LCE1C
2250,FGL1
2251,TAB1
2252,FILIP1L
2253,B3GALNT1
2254,GPR143
2255,UNC5C
2256,HLA-DQA2
2257,IL20RB
2258,PBX1
2259,SEPT5
2260,TRA2A
2261,MARCH9
2262,PKP4
2263,MAPK13
2264,MED9
2265,TDGF1
2266,ANPEP
2267,XPA
2268,HSPB1
2269,ERP27
2270,IL5RA
2271,ABCC5
2272,CD68
2273,TTC21B
2274,LUZP4
2275,UPK1B
2276,POLA1
2277,PPP1R3E
2278,LMCD1
2279,HSF4
2280,TMPRSS5
2281,GUSB
2282,PLXNA2
2283,CD8A
2284,LIN28A
2285,SMIM5
2286,AACS
2287,CKS1B
2288,ACBD3
2289,GGNBP2
2290,SIGMAR1
2291,PAFAH1B2
2292,GALK2
2293,HOXD4
2294,HS3ST2
2295,STAC
2296,IFT88
2297,KRT24
2298,MSL3
2299,PDS5A
2300,GINS4
2301,GGT7
2302,CPSF3
2303,SEC61A1
2304,HAPLN3
2305,KRT5
2306,PROM1
2307,TMED9
2308,SLC12A4
2309,DVL3
2310,FEN1
2311,PSMA3
2312,ARFGEF1
2313,SLC22A17
2314,RBMX
2315,MED25
2316,JKAMP
2317,TSPYL2
2318,ZACN
2319,SPATA20
2320,EIF3H
2321,AMPD1
2322,NFKBIE
2323,TSPYL6
2324,UBAP2L
2325,HSCB
2326,DGCR6L
2327,RXRB
2328,TJAP1
2329,KIF13A
2330,APCS
2331,ZNF791
2332,FEM1B
2333,CLSPN
2334,IDH3A
2335,EPHA4
2336,NBN
2337,ZNF529
2338,SAP30BP
2339,AK4
2340,EXOC1
2341,C4BPA
2342,ENPEP
2343,LAMA4
2344,PIK3CA
2345,SPIN2B
2346,DRG1
2347,ZNF775
2348,LRRC8A
2349,SLC45A4
2350,ID3
2351,ADCK5
2352,LY6D
2353,SEMA4A
2354,EMID1
2355,PLG
2356,ZNF598
2357,PGLYRP1
2358,GDPD5
2359,JAGN1
2360,TAF12
2361,CEP89
2362,ZNF469
2363,SLC9C1
2364,MRC2
2365,GRIN2D
2366,PDP2
2367,CAPN2
2368,SLC35F1
2369,ZDHHC6
2370,IRF1
2371,ERAL1
2372,AGRP
2373,COIL
2374,PFAS
2375,RAB37
2376,CHKB
2377,IL2RB
2378,FASTKD5
2379,STAM2
2380,SCGB1D2
2381,BMPR1B
2382,RAB2B
2383,CHRNE
2384,MAML1
2385,NR3C2
2386,VAMP8
2387,ZNF518B
2388,TRPA1
2389,DHX32
2390,ZMAT2
2391,TM4SF4
2392,EEF1A2
2393,FRZB
2394,SKA2
2395,AKAP9
2396,GCH1
2397,C1QTNF6
2398,PAX5
2399,PITRM1
2400,UBE4A
2401,IP6K1
2402,TXLNG
2403,HSPA14
2404,PIGK
2405,JMJD1C
2406,RFX2
2407,NDUFB1
2408,CXCL13
2409,TMEM47
2410,TBC1D4
2411,THOC7
2412,CBLL1
2413,IRF4
2414,MDC1
2415,AR
2416,KCNN2
2417,ATP12A
2418,CTSF
2419,PDPK1
2420,KRTAP9-3
2421,EXPH5
2422,WIPF3
2423,STK36
2424,CHMP5
2425,ANAPC13
2426,JRKL
2427,PIWIL2
2428,CCL22
2429,EYA4
2430,MFAP1
2431,PCDHB16
2432,KRT75
2433,MTRF1
2434,SPRED3
2435,OST4
2436,RBMS1
2437,EZR
2438,TDG
2439,GEMIN8
2440,NPHS1
2441,EVC
2442,RELB
2443,KDM5A
2444,ARHGAP25
2445,TMEM71
2446,KCNJ2
2447,HMG20A
2448,LSM4
2449,IKBKB
2450,GRAMD4
2451,RPL26L1
2452,PIK3R6
2453,PIK3IP1
2454,VSIG2
2455,CD70
2456,TEX264
2457,COL5A2
2458,AMOTL1
2459,KRT39
2460,CSTF1
2461,RAE1
2462,CCT4
2463,REL
2464,COL6A2
2465,SYDE1
2466,MRPL45
2467,TCP11
2468,PIK3AP1
2469,SCAMP3
2470,CD209
2471,SLC7A9
2472,MSGN1
2473,PRKX
2474,C4orf3
2475,TMEM139
2476,GEMIN6
2477,CREB3L2
2478,TMEM186
2479,IGHD
2480,NLK
2481,DDX23
2482,CYP2J2
2483,NOX4
2484,OSTF1
2485,RNF186
2486,TET1
2487,SERPINA3
2488,KRT13
2489,MAPK8
2490,NEK8
2491,MAP1LC3B2
2492,NR3C1
2493,TPT1
2494,CTNNBL1
2495,IDI1
2496,LGALS8
2497,BRINP2
2498,OGDH
2499,ANP32B
2500,ANKRD37
2501,BLOC1S2
2502,PIGQ
2503,FAM53A
2504,SLC22A3
2505,PHYH
2506,ATP13A3
2507,IL23A
2508,NCAPD2
2509,TAF6L
2510,DCTN5
2511,IL11
2512,MARS2
2513,PDCD4
2514,HAUS1
2515,LIMA1
2516,RLBP1
2517,YPEL2
2518,OAZ2
2519,VEZF1
2520,MXD1
2521,FBP2
2522,FOXJ1
2523,RORB
2524,EXOC5
2525,NDUFS1
2526,OLA1
2527,NDUFAF7
2528,ZIC1
2529,FAXDC2
2530,SMOC2
2531,MED6
2532,KRTAP3-2
2533,FSCN1
2534,MOAP1
2535,ITGAL
2536,PPP1R12B
2537,INTS9
2538,RBCK1
2539,MS4A6A
2540,MAGEC2
2541,HSPB2
2542,FIG4
2543,COL5A3
2544,EPCAM
2545,GPR1
2546,ZNF383
2547,ATP7A
2548,ABHD12
2549,MYH11
2550,RHBDF2
2551,SULF1
2552,EFR3A
2553,IGFBP6
2554,PELO
2555,CEACAM1
2556,ZNF146
2557,BAZ2A
2558,IRF2
2559,CXCL12
2560,DPYD
2561,ZNF121
2562,CCRL2
2563,FAM84B
2564,PHOX2B
2565,MAP3K7CL
2566,POU6F2
2567,SSBP4
2568,PNKD
2569,FASTKD3
2570,TNFRSF10A
2571,PRRX1
2572,BCL6
2573,AURKB
2574,GNAL
2575,INCENP
2576,COL4A4
2577,ADH4
2578,FDPS
2579,PLXNC1
2580,LUC7L3
2581,CACNA2D1
2582,ALG3
2583,RAP2A
2584,GCG
2585,DDX17
2586,NFATC2IP
2587,MAP2K2
2588,NDUFB9
2589,RASL10B
2590,DMXL2
2591,UQCR10
2592,PPP1R3D
2593,ZNF664
2594,BMPER
2595,MCM7
2596,TSPAN11
2597,CEP72
2598,GTF2A2
2599,NAB1
2600,SMCHD1
2601,SRSF9
2602,TPR
2603,PPP6R2
2604,RNASEH2C
2605,CNEP1R1
2606,ITGAM
2607,CARD10
2608,SV2A
2609,CAMKV
2610,CCDC184
2611,PHF10
2612,ERCC1
2613,RAB3GAP1
2614,FCGRT
2615,XAF1
2616,OGG1
2617,NXPH2
2618,EED
2619,MCM8
2620,ARNT2
2621,RIPPLY3
2622,MRPL35
2623,SLC26A11
2624,IQGAP3
2625,KCNH3
2626,NEUROD1
2627,HACE1
2628,KIFC3
2629,DIRAS2
2630,UCHL3
2631,ACAA1
2632,ZNF397
2633,EDEM3
2634,C11orf49
2635,OTX2
2636,SNAP25
2637,APOOL
2638,TRAT1
2639,LMAN1
2640,EPDR1
2641,PEX3
2642,FCER1A
2643,KCNN4
2644,VEZT
2645,MRPS14
2646,NSMAF
2647,HBM
2648,LAMP3
2649,RNF135
2650,USP9Y
2651,TSPAN14
2652,HNRNPDL
2653,SLC35A1
2654,FGF17
2655,USP19
2656,ALDH1A1
2657,DCTN1
2658,MAN1C1
2659,GLMP
2660,CPN1
2661,LRP8
2662,TUBB2B
2663,GLIS1
2664,CTSC
2665,CLDN3
2666,SMAD9
2667,CLASP2
2668,PPP1R8
2669,LDOC1
2670,TPRG1
2671,CST3
2672,DVL2
2673,RAP1GAP2
2674,DENND1C
2675,POLE2
2676,RTN4IP1
2677,PPP6R1
2678,HLA-F
2679,SNRPC
2680,ANXA6
2681,SI
2682,MADCAM1
2683,RUNX3
2684,ZDHHC17
2685,TMEM259
2686,GBF1
2687,XK
2688,VPS4A
2689,CLK4
2690,BRCA2
2691,SLC35E3
2692,LRRC8D
2693,LIG1
2694,TSNAX
2695,PLTP
2696,MCCC1
2697,S100P
2698,MYO9A
2699,ZNF768
2700,DLX1
2701,IGKV3-20
2702,KLF8
2703,SETX
2704,RPP30
2705,SULT1A1
2706,TMEM72
2707,GP6
2708,CACNG5
2709,LRRN3
2710,FIGNL1
2711,NMT1
2712,AQP10
2713,NFKBIZ
2714,DNAJB11
2715,PDZD3
2716,DUPD1
2717,FBL
2718,BTN2A2
2719,DRD2
2720,CHRNA7
2721,TRMT61A
2722,MATR3
2723,SLC30A6
2724,KCNMB4
2725,BRCA1
2726,IFITM3
2727,PLCG2
2728,DTX3L
2729,SARS
2730,AQP1
2731,SLC33A1
2732,NEK3
2733,LSG1
2734,NGEF
2735,TAF9
2736,CIR1
2737,E2F5
2738,TRIP4
2739,ZNF404
2740,LGALS12
2741,TRIM3
2742,MRPL17
2743,CD48
2744,CSGALNACT2
2745,WDR1
2746,REPS2
2747,TEKT3
2748,UBE2D2
2749,INPP5K
2750,HIST1H4F
2751,RAB33B
2752,CISD2
2753,HOOK2
2754,DHRS13
2755,HOMER1
2756,KPNB1
2757,DENND4A
2758,POU2F3
2759,RHAG
2760,ASPM
2761,HLX
2762,IL9R
2763,MFSD9
2764,MATN3
2765,PDIA5
2766,CRKL
2767,CBY1
2768,SLC9A1
2769,CPEB1
2770,PIK3C3
2771,EXTL3
2772,FSTL1
2773,PALLD
2774,CLPS
2775,DAXX
2776,SF1
2777,NMNAT3
2778,C11orf54
2779,S100A12
2780,SORT1
2781,BRK1
2782,TNFRSF13C
2783,TARS2
2784,MTCH1
2785,MT1X
2786,ANKS4B
2787,MLX
2788,NXPE2
2789,RARS
2790,PSMG1
2791,NAA10
2792,DEAF1
2793,GIMAP2
2794,SMURF1
2795,KRT40
2796,INTS5
2797,AARS2
2798,DPP10
2799,CASR
2800,TYRO3
2801,EPC2
2802,PLP2
2803,CHST6
2804,GRHL1
2805,ARL3
2806,MGST2
2807,KCTD15
2808,GIMAP1
2809,ZSCAN31
2810,CTH
2811,NCR3
2812,CD1B
2813,WDR3
2814,HIST1H2BB
2815,ABHD17A
2816,HIST4H4
2817,PPP3R1
2818,ZNF830
2819,GSTO2
2820,ECD
2821,CHAD
2822,FXYD6
2823,CASP8
2824,PTPN2
2825,OTOP3
2826,STX7
2827,ZHX2
2828,HMCN1
2829,CSTF2T
2830,SRM
2831,RABGAP1L
2832,ERCC5
2833,ARHGAP19
2834,GTSE1
2835,GBP4
2836,DDR2
2837,ECHDC1
2838,SEC22C
2839,SBF1
2840,DNAJB1
2841,PPARGC1B
2842,CDKL2
2843,TFPT
2844,TMPRSS3
2845,SH3GLB1
2846,PTBP3
2847,GEN1
2848,XPC
2849,HBQ1
2850,INSL3
2851,THOC6
2852,RANBP2
2853,CYP2W1
2854,MEGF11
2855,PASD1
2856,TTLL6
2857,STMN4
2858,CNOT3
2859,SCO2
2860,DDAH1
2861,PACSIN2
2862,SENP5
2863,TREML1
2864,TEKT4
2865,PLBD2
2866,NFX1
2867,POMP
2868,CACNB4
2869,DNAJA3
2870,NOP58
2871,NFYA
2872,EXTL1
2873,LDHA
2874,SIGLEC1
2875,HRASLS2
2876,VPS26B
2877,ADCY3
2878,KCNMB2
2879,GLOD4
2880,DYRK2
2881,DCLRE1A
2882,NUP50
2883,API5
2884,MAN2A2
2885,FAM180B
2886,CCDC85B
2887,ZRANB2
2888,UTP23
2889,IL12B
2890,MYLK3
2891,CORIN
2892,WDR34
2893,SIRT5
2894,C14orf93
2895,SOX11
2896,AKT3
2897,DDX21
2898,TCF7L2
2899,RCC2
2900,SLC25A44
2901,TICAM1
2902,PAQR8
2903,RHBDL2
2904,SCAMP4
2905,RBL1
2906,SIGLEC12
2907,TREX2
2908,B4GALNT4
2909,ITK
2910,MUL1
2911,MYO6
2912,SLC25A21
2913,CKLF
2914,CACNG1
2915,NTN4
2916,SLC25A28
2917,LIN7B
2918,ZNF629
2919,GLMN
2920,ANO8
2921,PPP2R3C
2922,ATF7
2923,STK25
2924,UBXN4
2925,DNAJC1
2926,PRIM1
2927,DNAJC21
2928,CYGB
2929,NPDC1
2930,SYNCRIP
2931,TIMM21
2932,MT2A
2933,SCG3
2934,CD274
2935,RHOV
2936,BCR
2937,TMEM44
2938,CYTH4
2939,UBE2S
2940,IL2RA
2941,LCA5
2942,PTOV1
2943,NKX2-1
2944,ASPRV1
2945,KRTCAP3
2946,SLC41A1
2947,HAUS8
2948,SMAD6
2949,TECPR1
2950,FBXL14
2951,MOV10
2952,REXO1
2953,SKA3
2954,SGTA
2955,NFKBIA
2956,ADK
2957,ALPI
2958,MCF2
2959,POC1B
2960,GPR153
2961,DRD4
2962,MAML3
2963,KLRF2
2964,IMPDH2
2965,HMGB2
2966,NHP2
2967,EPB41L5
2968,NTMT1
2969,BRI3BP
2970,POLR2K
2971,SPAG9
2972,ENTPD3
2973,EIF4EBP1
2974,ZNF512B
2975,NDUFS3
2976,MRPL47
2977,MCEE
2978,IPO13
2979,CALU
2980,CD44
2981,ST6GAL1
2982,KPNA2
2983,PRKCH
2984,MRPL16
2985,PFKFB3
2986,SMC2
2987,TINAG
2988,PSTPIP1
2989,GJD3
2990,SHC4
2991,CD38
2992,PRKACA
2993,VSX2
2994,STK24
2995,BATF
2996,HINT1
2997,NKD1
2998,GEMIN4
2999,GTF2A1
3000,PCBP2
3001,PSEN2
3002,WDR43
3003,GABRA5
3004,AKAP7
3005,F11R
3006,TARBP1
3007,TC2N
3008,RPL39
3009,TMEM8B
3010,AGPAT3
3011,LMBRD1
3012,FGF9
3013,TSHR
3014,SYNPO2
3015,CCND2
3016,NCOA2
3017,NUDT19
3018,GPRC5B
3019,NTRK1
3020,ZFAND2B
3021,GALT
3022,MARVELD1
3023,TRPC1
3024,AHR
3025,MAP1B
3026,SAFB
3027,EID3
3028,ZNF611
3029,SCN2A
3030,SRSF11
3031,ATOH1
3032,SEPT8
3033,HCN1
3034,TNFSF10
3035,ZDHHC18
3036,LYRM7
3037,SNIP1
3038,SIGLEC14
3039,POLDIP2
3040,RHOF
3041,EDF1
3042,GATA6
3043,PITPNM2
3044,PILRA
3045,ATAD5
3046,ALCAM
3047,SUSD2
3048,PPT1
3049,ITIH3
3050,MASTL
3051,DMD
3052,DAZL
3053,BANF1
3054,RNF19A
3055,ZMYM2
3056,ARHGEF28
3057,ZSCAN30
3058,GANAB
3059,FSTL3
3060,PYGL
3061,BCLAF1
3062,WNT3A
3063,NDUFAF5
3064,DMGDH
3065,CHDH
3066,TM4SF18
3067,IFNAR2
3068,TMEM67
3069,NF2
3070,TIAL1
3071,PMEPA1
3072,DLG2
3073,ISX
3074,RAD51AP1
3075,POLR2I
3076,APOBEC1
3077,FPGS
3078,LRP6
3079,ASF1A
3080,DGAT2
3081,ANGPTL5
3082,TNK2
3083,CPED1
3084,PRMT3
3085,TMEM38A
3086,DEFA3
3087,C3orf52
3088,CA2
3089,GBP7
3090,FUCA1
3091,RILPL1
3092,PLEKHA1
3093,SLC35B1
3094,TRDN
3095,CYP2A7
3096,ECT2
3097,CFHR2
3098,APOE
3099,HCN2
3100,DCTN6
3101,PAIP2B
3102,RHPN2
3103,S100A7A
3104,FGF4
3105,ARAP1
3106,ADORA1
3107,LRP2
3108,AGPAT2
3109,GALNT7
3110,PSG3
3111,CENPC
3112,PRKAA1
3113,TMX1
3114,TMEM190
3115,PNMT
3116,RAB3B
3117,MACF1
3118,ALMS1
3119,UBE2J1
3120,ATAD2
3121,CDC42BPA
3122,SWAP70
3123,WDR83OS
3124,STAG1
3125,CCDC167
3126,CDKN2A
3127,NDC1
3128,EPAS1
3129,UNC13A
3130,HOOK1
3131,KPNA7
3132,HILPDA
3133,EIF2S3
3134,NUP85
3135,GLO1
3136,MTERF3
3137,KLF4
3138,FGFR1OP2
3139,C8B
3140,APIP
3141,CSRNP2
3142,SLC45A2
3143,NKX2-5
3144,NDUFA6
3145,PQLC1
3146,TRAF3
3147,ZFYVE21
3148,GALNT1
3149,MED11
3150,PRMT1
3151,MOCS3
3152,NR5A2
3153,HBP1
3154,ARFGAP3
3155,CARD11
3156,LMOD1
3157,ITIH4
3158,MNAT1
3159,RAB4A
3160,SFTA2
3161,SCGB1A1
3162,HEATR1
3163,PPP1R9B
3164,MRPL40
3165,CSNK1A1
3166,TDRD7
3167,NOL7
3168,ZNF239
3169,KRTAP5-1
3170,PCGF3
3171,CBX5
3172,CYB561D1
3173,UBL5
3174,KRTAP4-2
3175,GPS1
3176,DRD1
3177,ACE
3178,F9
3179,CXCR2
3180,ZNF800
3181,POLR2B
3182,PSG11
3183,FAM129A
3184,NMB
3185,WDR33
3186,LTBR
3187,INO80
3188,ZNF256
3189,ROS1
3190,TMEM218
3191,NOC2L
3192,ELP3
3193,SLC27A3
3194,DHRS2
3195,SERPINB9
3196,AP5M1
3197,ETV7
3198,YEATS2
3199,TWF2
3200,CYP4F22
3201,CXCL1
3202,TMOD1
3203,STXBP1
3204,TIAM1
3205,CEBPD
3206,CENPL
3207,SESN1
3208,PPP1R17
3209,CDKN2B
3210,ZNF101
3211,DIS3L
3212,RIF1
3213,ZFYVE26
3214,CHRD
3215,DPH2
3216,TMEM171
3217,TNRC6B
3218,TOR1AIP1
3219,DMTN
3220,OPA3
3221,TUBA1B
3222,LYVE1
3223,TTLL10
3224,SLC5A8
3225,REP15
3226,ZIC3
3227,MIDN
3228,ADCYAP1
3229,ZNF653
3230,CAPN3
3231,SLC16A11
3232,GBE1
3233,SEC14L3
3234,SPI1
3235,GJC3
3236,EAPP
3237,BHMT2
3238,ASCL1
3239,AKT2
3240,MDM2
3241,GMEB2
3242,KCNE2
3243,PDE6G
3244,CREBBP
3245,CDIP1
3246,VPREB1
3247,CDCA7
3248,CBLC
3249,POLR2D
3250,EXOSC10
3251,HMGCS2
3252,AFG3L2
3253,RPL27
3254,CIB1
3255,TRIP13
3256,UBTF
3257,FHIT
3258,BTLA
3259,GABPB1
3260,MTX1
3261,TEC
3262,TNPO2
3263,FPR1
3264,LEP
3265,NINJ1
3266,GPR39
3267,HIST1H2BD
3268,RHOG
3269,GJB1
3270,MED15
3271,PAFAH1B1
3272,UBIAD1
3273,SLC35A2
3274,PTPN18
3275,TRPC5
3276,TMEM45B
3277,PMVK
3278,EIF4G3
3279,ARF4
3280,HIRIP3
3281,TCF23
3282,GLI2
