,0
1693,APCDD1
1694,CYP2A6
1695,DNASE2
1696,DNPH1
1697,ZNF160
1698,ARHGEF2
1699,PLEKHG6
1700,FDXR
1701,HAUS6
1702,NSL1
1703,RPL19
1704,CPSF1
1705,HDGF
1706,TMEM52B
1707,HPN
1708,TSLP
1709,PCGF1
1710,HTR3A
1711,SLC16A12
1712,GBP2
1713,ZFP62
1714,TOP2A
1715,UPK1B
1716,CISD2
1717,TMEM181
1718,ZNRD1
1719,ANXA1
1720,PLAGL1
1721,LAMTOR5
1722,SGPP1
1723,LAMTOR3
1724,ARRB2
1725,FAM98B
1726,PXMP4
1727,EGLN3
1728,TSPAN33
1729,ZMIZ1
1730,TAZ
1731,MYCBP
1732,CASP6
1733,ENTPD8
1734,KCTD10
1735,BCKDK
1736,CARD6
1737,NPHS2
1738,TACC1
1739,PTPRA
1740,PPP2R5B
1741,FBXL15
1742,LTF
1743,NOL8
1744,CHN1
1745,SETDB1
1746,DPPA2
1747,TMEM11
1748,MTX2
1749,SLC41A1
1750,RHOT1
1751,PCGF3
1752,YBX1
1753,DSP
1754,NAPG
1755,SPRR2E
1756,HTR3C
1757,ITGA6
1758,ANGPTL2
1759,ZNF32
1760,SKA1
1761,RAB4A
1762,CYP39A1
1763,B3GALNT1
1764,RFX5
1765,SDC3
1766,ATP1A2
1767,PDIK1L
1768,DNAJC21
1769,CDC34
1770,OXA1L
1771,TC2N
1772,ABR
1773,PARD6B
1774,CATSPER1
1775,MTMR2
1776,SLC25A27
1777,NPEPL1
1778,ATP2A2
1779,RNF11
1780,BCAS1
1781,CGN
1782,ARHGEF16
1783,SNF8
1784,TNF
1785,SLC7A7
1786,RABEP1
1787,WFDC5
1788,CLPX
1789,AGT
1790,SLC27A2
1791,ACE2
1792,GTPBP4
1793,CEP192
1794,ACACA
1795,MAPK8IP1
1796,IMMP2L
1797,LPAR1
1798,CDH12
1799,CLEC3B
1800,HSPE1
1801,KCTD17
1802,ZYX
1803,CCNB1IP1
1804,CLEC7A
1805,MMADHC
1806,MOB4
1807,EMP1
1808,PPIA
1809,ZC3H7A
1810,GAL3ST4
1811,TBC1D2
1812,SULF1
1813,DCTN4
1814,ERGIC3
1815,RBCK1
1816,TMEM248
1817,TBC1D4
1818,CST6
1819,ALKBH4
1820,GPR183
1821,SDCBP
1822,ZFP90
1823,BLZF1
1824,TVP23B
1825,SMC5
1826,BCL6B
1827,KPNA3
1828,LRFN3
1829,NINL
1830,MARCH5
1831,SORL1
1832,QDPR
1833,PCYOX1L
1834,LGR4
1835,RBM38
1836,COX18
1837,EDF1
1838,AKAP9
1839,FZD1
1840,RGS4
1841,EN1
1842,SPPL2B
1843,FAM171A2
1844,GFPT2
1845,FEZF2
1846,POFUT1
1847,LYPD5
1848,NR2C1
1849,KIFC1
1850,ZFYVE21
1851,SMAD3
1852,RMND1
1853,NDN
1854,MCAM
1855,ARNT
1856,ARHGDIB
1857,PLA2G4A
1858,NUP98
1859,TCEAL7
1860,PIGX
1861,SLC19A2
1862,PILRA
1863,FRS2
1864,ALG3
1865,NUDC
1866,NFATC4
1867,RAP1GAP2
1868,TNS2
1869,TJP3
1870,ALYREF
1871,SOCS6
1872,DEPDC1
1873,HNRNPL
1874,TAF2
1875,SAR1A
1876,TRMT6
1877,ADAMTS4
1878,HSD17B7
1879,RBMS3
1880,CC2D1A
1881,AVL9
1882,TDRD5
1883,CCL11
1884,DSG3
1885,ARL1
1886,ATP6V1C1
1887,SLC2A8
1888,C3orf52
1889,ANKRD49
1890,STXBP1
1891,RAP2C
1892,C11orf1
1893,RCOR3
1894,CACNB1
1895,SKA3
1896,PPIE
1897,ERP44
1898,COL1A2
1899,MCM3AP
1900,SMAP2
1901,RNF144B
1902,SRF
1903,HOXD8
1904,EIF4G3
1905,OCIAD1
1906,SLC6A8
1907,CNTNAP1
1908,NOP14
1909,C19orf18
1910,AARS
1911,EGR1
1912,VIPAS39
1913,CNST
1914,CHMP4C
1915,TRMT10C
1916,TATDN1
1917,DNAJB12
1918,ZC3H3
1919,LETMD1
1920,ID3
1921,AKIRIN2
1922,TBX6
1923,NRP1
1924,COL5A1
1925,RBL2
1926,USP7
1927,SYNPO
1928,THRAP3
1929,DDB1
1930,ASF1B
1931,DPH3
1932,OGDH
1933,SUB1
1934,MARCH8
1935,MFF
1936,MSRB2
1937,NUF2
1938,HLA-DQA1
1939,CD300C
1940,G6PD
1941,CLTB
1942,ALDH1B1
1943,AZIN1
1944,ZNF394
1945,CTCF
1946,HOMER3
1947,MYL4
1948,SLC33A1
1949,HRH1
1950,ERCC5
1951,TSPAN1
1952,IRAK4
1953,GPR107
1954,MRPS27
1955,C1GALT1C1
1956,NEUROD1
1957,DDX58
1958,SNX22
1959,PRICKLE1
1960,ERN2
1961,TFRC
1962,TMEM97
1963,PRSS33
1964,EIF4ENIF1
1965,PPP2R5D
1966,TXNL4B
1967,CENPB
1968,ZBTB48
1969,ACOX3
1970,CCL2
1971,STON1
1972,EDARADD
1973,LAIR1
1974,COL6A2
1975,SSX1
1976,SPESP1
1977,NSFL1C
1978,POT1
1979,APOBEC3A
1980,ABI3
1981,LYAR
1982,NFAM1
1983,DSN1
1984,EGLN2
1985,ITM2A
1986,IL20RA
1987,WNT5B
1988,LYVE1
1989,PPM1L
1990,BHMT2
1991,IRF7
1992,ERAP2
1993,GNA13
1994,TDRD1
1995,PITPNB
1996,SLC16A1
1997,NUP85
1998,TIMMDC1
1999,ZBTB42
2000,HYAL2
2001,ALDH3B1
2002,CP
2003,TFAP2B
2004,SLC37A4
2005,SMYD2
2006,NUPL2
2007,NDST1
2008,CENPA
2009,RBFOX2
2010,COX11
2011,CHEK1
2012,SHOX2
2013,CCM2
2014,EXOSC10
2015,TUBB4A
2016,TPD52L2
2017,LIME1
2018,RNASEH1
2019,TMEM86B
2020,GRB2
2021,RPIA
2022,GCHFR
2023,LY6E
2024,ECH1
2025,KAT5
2026,ARIH2
2027,JAK2
2028,TUBB4B
2029,APOL1
2030,MYBPC1
2031,CEP55
2032,PEX3
2033,CORO2A
2034,SIT1
2035,PDGFC
2036,KLK12
2037,RSL24D1
2038,IFNG
2039,MYO1G
2040,PAK4
2041,TNK2
2042,MESP2
2043,UBE2E3
2044,SRSF10
2045,TAX1BP1
2046,CD300E
2047,PFAS
2048,CLIC1
2049,RC3H2
2050,GJA4
2051,EIF3F
2052,TLR10
2053,PVR
2054,APOPT1
2055,SPRY1
2056,SNRNP25
2057,GRN
2058,EBI3
2059,CTSO
2060,BTN3A2
2061,VPS72
2062,TRAPPC2B
2063,FAM174A
2064,NSUN2
2065,MUC13
2066,HELZ2
2067,XPA
2068,MYO1C
2069,PHB
2070,DPT
2071,TRA2B
2072,DCAF12
2073,RASA2
2074,ZNF460
2075,KCNN1
2076,TM4SF4
2077,ZNF440
2078,CDC42
2079,MASTL
2080,EIF4EBP3
2081,SLC25A24
2082,SPRY2
2083,PPP1R26
2084,RPP38
2085,GAB2
2086,NXT1
2087,RDH11
2088,WDR3
2089,ZNF282
2090,DOLPP1
2091,SLC4A2
2092,NPM2
2093,STXBP5
2094,ZHX2
2095,TGM3
2096,ETFB
2097,GNA11
2098,BTAF1
2099,TNKS1BP1
2100,PLXDC1
2101,PAX5
2102,HAUS1
2103,SEPT5
2104,C3
2105,TCOF1
2106,TRIM22
2107,DEK
2108,DHCR7
2109,TM9SF3
2110,CTCFL
2111,NUDT12
2112,MYL12B
2113,APOH
2114,GLIS1
2115,HERC2
2116,RAB3A
2117,GDA
2118,YWHAZ
2119,LIN54
2120,TAF1C
2121,RHOH
2122,CTDSP1
2123,TIMP4
2124,IGF2BP2
2125,GABARAP
2126,GPR108
2127,KRTAP13-1
2128,LMCD1
2129,ACBD3
2130,MZT1
2131,ZNF260
2132,LTBP2
2133,RELT
2134,PLA2G10
2135,USP21
2136,STAM
2137,GNG7
2138,TMEM86A
2139,MAP1LC3B
2140,TMEM243
2141,DCTN1
2142,CMTM7
2143,USF1
2144,MMP10
2145,PTEN
2146,SDHC
2147,CRP
2148,ASB6
2149,TMEM160
2150,EBAG9
2151,NDUFB5
2152,TMEM259
2153,CDH13
2154,CALM2
2155,INTS7
2156,CD99L2
2157,CIAPIN1
2158,MAP7D1
2159,SAFB2
2160,F3
2161,PARP15
2162,ZNF816
2163,CDH10
2164,KTN1
2165,ARRDC3
2166,RPL27
2167,UCHL1
2168,AADAC
2169,LYPLA1
2170,MRPL40
2171,HDAC11
2172,TTF1
2173,PHF20
2174,STX11
2175,CPD
2176,RPF1
2177,EPB41
2178,THRA
2179,CXCL3
2180,BUD13
2181,EDIL3
2182,SPANXC
2183,HTN3
2184,RPS10
2185,SNCG
2186,PIGK
2187,LAMC1
2188,SAMSN1
2189,TULP4
2190,METTL1
2191,SSBP4
2192,GGT5
2193,ACTA1
2194,SLC35A1
2195,MAPRE1
2196,OPA1
2197,YWHAE
2198,RPL13
2199,TRIM24
2200,SERBP1
2201,ADNP
2202,FLAD1
2203,CAMK1D
2204,RASAL3
2205,TMEM252
2206,DAZAP1
2207,JDP2
2208,CD27
2209,KLC2
2210,FGFR1OP2
2211,RALGAPB
2212,GCNT3
2213,SFTPA2
2214,HOPX
2215,CPA2
2216,KRT4
2217,HGS
2218,ITGB1
2219,CRYZ
2220,EXOC7
2221,DHRS2
2222,BPNT1
2223,CYP11A1
2224,ANKRD11
2225,TIMM9
2226,TCHP
2227,MED23
2228,HNRNPR
2229,HOXB13
2230,CRIM1
2231,MLLT10
2232,PRRT4
2233,KLF13
2234,RNF149
2235,CACNA1H
2236,FMR1
2237,CD300A
2238,TTLL3
2239,PRDX3
2240,SF3B1
2241,SLC39A13
2242,TNPO2
2243,NUDT1
2244,ISY1
2245,SMURF1
2246,TPM4
2247,MAGEA1
2248,MPZL2
2249,SPATA18
2250,PCGF2
2251,ECSIT
2252,PTPN3
2253,AQP7
2254,MT1M
2255,COPZ2
2256,LY6G6C
2257,BUB1
2258,CXCL10
2259,KIF1A
2260,AURKAIP1
2261,FAM160A2
2262,GRHL1
2263,CDC6
2264,NRBP1
2265,SP3
2266,STK4
2267,CCDC14
2268,ITM2C
2269,SIK1
2270,SERPINB4
2271,MANEAL
2272,KLF9
2273,ALDH3A2
2274,SFTPD
2275,PLA1A
2276,MDM2
2277,ST6GALNAC5
2278,GPR87
2279,PMPCB
2280,EXOSC9
2281,TLCD1
2282,THYN1
2283,GEMIN5
2284,ZNF266
2285,CANT1
2286,NHLH1
2287,SLC25A42
2288,COL16A1
2289,E2F4
2290,NOD2
2291,RPS8
2292,KIAA1109
2293,TYROBP
2294,PDSS1
2295,CYP1A2
2296,NIFK
2297,SMPD3
2298,DICER1
2299,CETN2
2300,NTRK2
2301,SH3BGR
2302,PDCD11
2303,SEC24A
2304,NOP58
2305,TUBA1B
2306,TGFBR2
2307,RPS15A
2308,CHD8
2309,GPR83
2310,HSD17B12
2311,IFI44
2312,GADD45GIP1
2313,NR3C2
2314,CLIC6
2315,CETN3
2316,LOXL3
2317,NFKBIA
2318,PLD2
2319,PNMT
2320,TPP1
2321,IVL
2322,WDR45
2323,CHD1L
2324,CXCL14
2325,MBD6
2326,ZFP42
2327,LAYN
2328,ENTPD4
2329,CCT5
2330,MYH14
2331,BBX
2332,SSB
2333,P4HA1
2334,SCAF11
2335,RUNX1
2336,DNPEP
2337,FANCG
2338,UGGT2
2339,GSC
2340,TRIP10
2341,CCL8
2342,TRA2A
2343,ATG16L2
2344,INPP5E
2345,CAPRIN1
2346,PRKAG2
2347,SLC39A4
2348,CD63
2349,CCL13
2350,GOLPH3
2351,DBR1
2352,COX5B
2353,UBE2T
2354,NUP133
2355,RFC5
2356,PPP1R14D
2357,SNRPD2
2358,LCAT
2359,GALNT12
2360,RBM48
2361,MRPS14
2362,SART1
2363,C12orf49
2364,HNRNPA2B1
2365,ASB8
2366,TNFRSF10C
2367,CENPF
2368,SEPT1
2369,CYTIP
2370,ELMO1
2371,FBXL7
2372,RPS14
2373,MLF1
2374,NFIX
2375,DMTN
2376,BAG1
2377,TJAP1
2378,MRPS36
2379,SEMA4B
2380,MID1IP1
2381,GNG10
2382,NXPH2
2383,SNAPC1
2384,ZSCAN16
2385,HSDL1
2386,ENKD1
2387,PRKRIP1
2388,DPYSL5
2389,CHRDL2
2390,DEDD
2391,NCK2
2392,GABPA
2393,SYNM
2394,CLDN19
2395,S100A11
2396,PINK1
2397,NFYB
2398,NDUFAF3
2399,FXR2
2400,LPCAT4
2401,DDX51
2402,ULK3
2403,HEPACAM2
2404,MNAT1
2405,ALKBH3
2406,GID8
2407,JUP
2408,UAP1
2409,DCTPP1
2410,PURB
2411,IL1RL1
2412,GTF3C5
2413,CKM
2414,POLA2
2415,RNF220
2416,FABP1
2417,CDKN1A
2418,VAMP8
2419,COPS7A
2420,ACAD9
2421,NDUFS8
2422,NCF1
2423,LAPTM5
2424,SLC6A6
2425,SCEL
2426,OGFRL1
2427,RPL3
2428,MZB1
2429,PER2
2430,PTPRK
2431,HOOK2
2432,PRMT7
2433,TCEAL1
2434,ZNF33A
2435,RPP25
2436,TMSB4Y
2437,SLC35B1
2438,CORO6
2439,RAB40B
2440,AHR
2441,TMEM216
2442,ANK2
2443,SLC35A3
2444,PAFAH1B3
2445,IDH2
2446,GPA33
2447,GNL1
2448,FUBP3
2449,ELK4
2450,MAL
2451,ANGPTL4
2452,GPR137B
2453,INCENP
2454,CLP1
2455,PDLIM5
2456,PACSIN2
2457,SPC25
2458,ZNF517
2459,FKBP4
2460,BLMH
2461,KLRB1
2462,OVGP1
2463,RAF1
2464,PCDH18
2465,UGT1A6
2466,SLC30A3
2467,RETSAT
2468,ABHD17B
2469,MAP3K4
2470,TICAM1
2471,MTRR
2472,LIN7B
2473,GLYR1
2474,GOLGB1
2475,CCAR2
2476,SDF4
2477,NKX2-1
2478,VSIG4
2479,CHRM3
2480,TRAF2
2481,FNBP1
2482,VASH2
2483,SPRR2A
2484,EMILIN2
2485,CHD3
2486,AAR2
2487,ZFX
2488,INHBA
2489,FABP3
2490,SRPRB
2491,DHX30
2492,CNOT6L
2493,LILRB1
2494,HDAC10
2495,ACTN4
2496,GPX4
2497,MVK
2498,DOCK2
2499,NCAPD3
2500,KRT33A
2501,GNB2
2502,ZFP91
2503,COX10
2504,CYP27A1
2505,PEBP1
2506,POC1A
2507,GGCT
2508,MAMDC2
2509,EPHX2
2510,GFRA1
2511,SPIRE2
2512,C16orf58
2513,FASTKD3
2514,TGIF1
2515,STX18
2516,H2AFY
2517,AP5Z1
2518,HAP1
2519,TFG
2520,CEND1
2521,ARPC5L
2522,CSTF1
2523,TGFB1I1
2524,MIEF1
2525,MYDGF
2526,IL1RN
2527,DUOX1
2528,EHD3
2529,SYT7
2530,DIP2A
2531,ATP9A
2532,CLEC4G
2533,PSMD1
2534,CDK12
2535,NAPRT
2536,SLC12A3
2537,EPDR1
2538,DDX41
2539,FAM3C
2540,PARP14
2541,PRKAR1B
2542,SEC31A
2543,MBNL1
2544,TRAM2
2545,SIX5
2546,MANBAL
2547,TSPAN2
2548,MOXD1
2549,VAT1
2550,CSF3R
2551,TMEM218
2552,LYRM2
2553,MRPS35
2554,ADCY6
2555,PFKFB3
2556,MECR
2557,ANAPC10
2558,HIRA
2559,GLIS2
2560,CGGBP1
2561,RAB11A
2562,PSMD12
2563,FGB
2564,DNAJC5
2565,CLIC5
2566,SCG3
2567,TUBG1
2568,TMEM44
2569,FNTA
2570,SNRNP40
2571,U2SURP
2572,TNK1
2573,UBE2L3
2574,TNFSF13
2575,LIMK1
2576,DCUN1D3
2577,ALDH18A1
2578,KDSR
2579,RDM1
2580,TMEM134
2581,AKR1A1
2582,HAUS4
2583,B3GALT6
2584,ZNF613
2585,CHKB
2586,HRAS
2587,TP53INP2
2588,IL24
2589,ERCC1
2590,EIF3J
2591,NCDN
2592,SNAPC2
2593,PRPF8
2594,PSMA7
2595,PPWD1
2596,NGFR
2597,PIP
2598,SDHAF2
2599,NOTCH4
2600,NDRG3
2601,MAPRE3
2602,IFI27L1
2603,LTBP1
2604,RPL7
2605,VPS52
2606,BCL9
2607,PDZRN3
2608,ASCC1
2609,ETF1
2610,CRABP2
2611,MAML1
2612,TMEM115
2613,TAF12
2614,CHAMP1
2615,ATPAF1
2616,ELL2
2617,DNAJB9
2618,SH3GLB2
2619,CDC45
2620,RHOBTB2
2621,GFPT1
2622,AMDHD1
2623,TMX3
2624,CDK9
2625,WDR43
2626,STC2
2627,KLRC1
2628,TMEM173
2629,COQ7
2630,SLC31A1
2631,KIAA1549L
2632,PSMA6
2633,RASSF3
2634,CLDN10
2635,PGAP2
2636,TNFSF4
2637,CXADR
2638,ADSL
2639,TMEM234
2640,ARHGAP6
2641,DUSP15
2642,CERS2
2643,IPO8
2644,DNAJB11
2645,MFSD5
2646,PLA2G4F
2647,PSMC2
2648,PSPC1
2649,AOC1
2650,TPX2
2651,SEPT10
2652,IL1A
2653,ASS1
2654,CNOT8
2655,LAMC2
2656,MCMBP
2657,HIST1H3B
2658,NLRX1
2659,KMT2D
2660,CNOT11
2661,SFSWAP
2662,FAR1
2663,ZBTB7A
2664,ZNF76
2665,SPHK2
2666,TLR2
2667,CLCN3
2668,CYP2C18
2669,CLCA2
2670,PFN1
2671,BIN2
2672,EIF5B
2673,LGALS3BP
2674,ENTPD5
2675,MKNK1
2676,BOP1
2677,INO80E
2678,PNPT1
2679,DGAT1
2680,SYNE4
2681,XRCC1
2682,FZD10
2683,CYP4F8
2684,MAN1C1
2685,LRP5
2686,GLRX2
2687,XRN1
2688,ESF1
2689,KRTAP3-3
2690,AKIP1
2691,OSBP2
2692,FEZF1
2693,CXCL2
2694,DDOST
2695,MAK16
2696,SHISA3
2697,HIST1H2AL
2698,CERCAM
2699,APOBEC3G
2700,EPHA1
2701,VAMP5
2702,LPP
2703,NT5DC3
2704,CD69
2705,RPS11
2706,PTPRE
2707,FARSA
2708,ORM1
2709,KDELR2
2710,BRPF3
2711,PTBP1
2712,FOXO1
2713,AHI1
2714,IL7R
2715,ADARB1
2716,CRTC2
2717,EIF1AY
2718,CDC27
2719,EGLN1
2720,ALDH1A2
2721,MGAT4A
2722,SEPT11
2723,LCK
2724,DGCR6
2725,TMEM206
2726,ESRP2
2727,SIRPA
2728,KRTAP5-9
2729,LRIF1
2730,MFGE8
2731,SPARCL1
2732,NUDT8
2733,RGS14
2734,ADORA3
2735,MTERF3
2736,RPL26
2737,CD74
2738,GKAP1
2739,SCN4B
2740,FZD2
2741,SFI1
2742,BST1
2743,SPEN
2744,SLURP1
2745,PSMD3
2746,DYNC1LI1
2747,ALDH1A1
2748,SERINC2
2749,FAM173A
2750,STOM
2751,GDF5
2752,TMEM63B
2753,DCTN5
2754,CRISP3
2755,TMEM159
2756,PLCD1
2757,SPINK6
2758,PRKCB
2759,SYN2
2760,HIST1H1B
2761,ZNF316
2762,RNH1
2763,COPS8
2764,CCHCR1
2765,MVP
2766,ALG13
2767,SS18
2768,NAMPT
2769,RPL26L1
2770,MCTS1
2771,CD244
2772,LGALS3
2773,ARG2
2774,FMOD
2775,SAA1
2776,AK4
2777,ZNF655
2778,AHNAK
2779,SLC15A3
2780,TARBP1
2781,PALMD
2782,DSC2
2783,ORM2
2784,RHOA
2785,MYL6
2786,HID1
2787,RAB6B
2788,HECTD3
2789,UBA3
2790,HIST1H3A
2791,HRC
2792,DOCK3
2793,BET1L
2794,TBL1X
2795,KRT40
2796,KIF2A
2797,PTPN2
2798,TMEM184B
2799,TBX5
2800,SURF6
2801,SEMA4G
2802,ORMDL1
2803,DOCK8
2804,ZIC2
2805,HBE1
2806,COL4A3BP
2807,NEGR1
2808,POP5
2809,MOB1B
2810,PDE4A
2811,NUDT14
2812,SCUBE2
2813,CDKN2B
2814,SCAMP5
2815,SMG7
2816,TMEM70
2817,CCDC134
2818,GMDS
2819,PIK3R1
2820,CAPZA1
2821,PLA2G2F
2822,TRAPPC8
2823,SRSF9
2824,EIF4G1
2825,BLVRA
2826,HMGCR
2827,CDC42BPA
2828,TMBIM4
2829,TJP1
2830,CSTF2
2831,KRT79
2832,RGS1
2833,SYAP1
2834,TAB3
2835,BIN1
2836,NNAT
2837,B3GNT2
2838,HSD11B2
2839,GPI
2840,SLC7A3
2841,DLAT
2842,KIF26B
2843,LYPD1
2844,CDCA2
2845,DNER
2846,SPPL3
2847,TIMM10
2848,ZMYND8
2849,UPK3A
2850,PLSCR1
2851,ARF4
2852,AGO2
2853,LPCAT2
2854,NDUFV3
2855,TPM1
2856,ZNF468
2857,BAG5
2858,ADK
2859,SERPINC1
2860,SGTA
2861,UBD
2862,PTOV1
2863,LRRC25
2864,DIXDC1
2865,NUP188
2866,FBXO3
2867,AES
2868,PGAP1
2869,IGFBP1
2870,PDE4B
2871,SLC25A11
2872,CERS4
2873,TLR4
2874,HEATR1
2875,TPBG
2876,NRM
2877,NCKAP1
2878,PBX4
2879,GGH
2880,COL4A6
2881,CYCS
2882,HIPK2
2883,SFN
2884,SMNDC1
2885,AP1AR
2886,PPM1B
2887,APOLD1
2888,PAFAH1B1
2889,KIAA0513
2890,CASP2
2891,PRLR
2892,CCNL1
2893,CD109
2894,KIF20A
2895,SULT2B1
2896,RUFY3
2897,ROS1
2898,DPYSL4
2899,LRRCC1
2900,APOO
2901,NIP7
2902,REST
2903,CASP1
2904,KHK
2905,POLR3F
2906,H3F3B
2907,IMMP1L
2908,C1GALT1
2909,DEFA6
2910,CFH
2911,PHB2
2912,BTNL9
2913,CCAR1
2914,TNFSF11
2915,TMEM245
2916,DPM2
2917,CREB3
2918,ITGAL
2919,MLLT6
2920,CSNK2A1
2921,ATG4B
2922,VAMP3
2923,S100A7A
2924,NGRN
2925,NOA1
2926,UQCRFS1
2927,ATP6V1D
2928,CD4
2929,RASA1
2930,DAPK3
2931,CHL1
2932,ECI1
2933,L3MBTL1
2934,SEC61A2
2935,FXR1
2936,DGCR8
2937,PLXDC2
2938,CARS2
2939,TMEM50B
2940,NABP2
2941,SYT13
2942,JAM2
2943,NPLOC4
2944,MIEN1
2945,VCAN
2946,FOXK1
2947,UPK1A
2948,UNC5CL
2949,WNT3
2950,TUBGCP2
2951,IRS1
2952,DPEP3
2953,MRPL4
2954,ZNF518A
2955,USP11
2956,CNP
2957,UBR5
2958,AIFM1
2959,SCNM1
2960,TTR
2961,CGA
2962,DPP9
2963,CCR7
2964,CNTN5
2965,CROT
2966,RGS19
2967,KLK4
2968,PRKG1
2969,SHKBP1
2970,BID
2971,COX7A2
2972,PGRMC2
2973,LMBR1L
2974,GNPNAT1
2975,HSPB7
2976,KRT13
2977,SLC6A2
2978,SGCA
2979,TIMM17B
2980,POLR1A
2981,STXBP3
2982,ISOC2
2983,MRPL45
2984,TXNDC16
2985,ZER1
2986,NDUFB7
2987,IL16
2988,MCM10
2989,CBFA2T2
2990,SOX17
2991,UGCG
2992,GDE1
2993,TSPAN31
2994,CAP2
2995,FERMT3
2996,TLK2
2997,CYP3A5
2998,TRIM16L
2999,RNF40
3000,EMP2
3001,CXCL6
3002,SLC22A17
3003,UCP1
3004,AXL
3005,NOC4L
3006,CFAP45
3007,ASRGL1
3008,ZNF672
3009,EDAR
3010,ZNF205
3011,DTNBP1
3012,PMP22
3013,HPRT1
3014,ARFIP1
3015,PAIP1
3016,PSAP
3017,MED18
3018,POLR3H
3019,KLHL24
3020,DYM
3021,TXNL1
3022,TMEM176B
3023,GTF2A2
3024,RAD9A
3025,FJX1
3026,DRAXIN
3027,NGDN
3028,KISS1
3029,MIB2
3030,RARG
3031,PTPRU
3032,OVOL2
3033,THBD
3034,ARHGEF17
3035,SLC22A5
3036,PREX1
3037,NME4
3038,CAMK2G
3039,TCEAL8
3040,HAT1
3041,SLC52A1
3042,NDUFB4
3043,CYP2W1
3044,HMGN1
3045,FANCA
3046,ACOT4
3047,P2RY1
3048,PPIG
3049,ZNF512B
3050,BYSL
3051,HIST1H3H
3052,BTN3A3
3053,SULF2
3054,LIG1
3055,SEMA3F
3056,SALL2
3057,FAM120A
3058,CRYM
3059,SCYL3
3060,MLH1
3061,COPS6
3062,TIAM1
3063,SI
3064,VPS16
3065,NSMCE2
3066,SCYL1
3067,SLC5A5
3068,ITLN2
3069,HNRNPD
3070,STAB1
3071,SUSD2
3072,SCAMP2
3073,SPTBN2
3074,RERG
3075,A2M
3076,GOLT1B
3077,TCF7L2
3078,FGF3
3079,SRSF7
3080,CYTH3
3081,NEXN
3082,GNL2
3083,RRM1
3084,MAP7
3085,ZNF334
3086,CCNJL
3087,ZNF512
3088,MAFG
3089,RHBDD3
3090,FAM129B
3091,HSPG2
3092,ICAM2
3093,FPR1
3094,NOP10
3095,TMEM30B
3096,N4BP3
3097,UBE4B
3098,CKMT1A
3099,TMEM33
3100,NDUFV1
3101,SLC26A3
3102,ANAPC4
3103,LRP11
3104,CRCP
3105,EBF3
3106,PCNP
3107,RPS6KA4
3108,SHQ1
3109,GDF7
3110,PCTP
3111,TMEM184C
3112,SIX4
3113,FHL3
3114,WDHD1
3115,KCTD6
3116,ZNF593
3117,SCCPDH
3118,RBFA
3119,SLC9A2
3120,OFD1
3121,ZNF865
3122,AP3B2
3123,HBA2
3124,SNAP25
3125,ACLY
3126,MLEC
3127,MRPL33
3128,TESK2
3129,DACH2
3130,LPAR3
3131,ARHGAP32
3132,RHOT2
3133,ENDOD1
3134,HAPLN1
3135,HSP90AB1
3136,TMEM185B
3137,CACNB2
3138,GP6
3139,GLTP
3140,RPL22
3141,TRIM11
3142,TBPL1
3143,TNFRSF25
3144,PGAP3
3145,FSCN1
3146,RNASEH2C
3147,LGALS7
3148,NCKAP1L
3149,RPP40
3150,SNX24
3151,GRK6
3152,CDH23
3153,TENM3
3154,FOSB
3155,ATP6V1B2
3156,PSMB3
3157,FIZ1
3158,SLC39A6
3159,GIT1
3160,OTOF
3161,CCL3
3162,ING1
3163,FTH1
3164,THEG
3165,LYPD3
3166,CHEK2
3167,DVL3
3168,BROX
3169,IRF2
3170,RAI1
3171,GTF2I
3172,ME1
3173,TPT1
3174,MDM1
3175,ADPRHL2
3176,KL
3177,ZNF331
3178,HCLS1
3179,GFM1
3180,ARHGEF10L
3181,MCCC2
3182,IFT27
3183,RAC3
3184,RPS19
3185,ITGA9
3186,LAPTM4A
3187,LHX3
3188,COPG1
3189,PPP1R13B
3190,WRB
3191,TRMU
3192,OXSM
3193,CCDC115
3194,GIPC1
3195,TGFBR1
3196,SULT4A1
3197,HIST2H2BE
3198,EEFSEC
3199,MS4A7
3200,NPTN
3201,DUSP23
3202,AKTIP
3203,LRG1
3204,TNKS
3205,DDX50
3206,CLEC14A
3207,HPS6
3208,HSD17B10
3209,KRT86
3210,WIPI2
3211,CLDN18
3212,PMEPA1
3213,ABCA5
3214,HOXB5
3215,ITSN2
3216,PARP4
3217,PIP4K2B
3218,NLN
3219,MMP2
3220,LTBR
3221,CISD3
3222,DDX6
3223,CHRM4
3224,RNGTT
3225,ATF5
3226,SLCO4A1
3227,PDE3B
3228,BABAM1
3229,CYP4X1
3230,ASPHD1
3231,P2RY13
3232,CPOX
3233,THEM6
3234,JMJD1C
3235,PLD3
3236,RAMP3
3237,AARS2
3238,IFT81
3239,NLGN4X
3240,AKT2
3241,RUVBL2
3242,CAV2
3243,EP300
3244,PRKAR2B
3245,TMEM175
3246,HOXB2
3247,DDIAS
3248,HADHA
3249,TMEM138
3250,HCCS
3251,SERPING1
3252,PARVB
3253,PPP1R8
3254,HSD3B1
3255,CMTM8
3256,FANCE
3257,SECISBP2
3258,S1PR3
3259,DHRS9
3260,RNF7
3261,CALCOCO1
3262,CSAD
3263,GCDH
3264,SEMA3B
3265,EXOSC3
3266,AKNA
3267,POU2F2
3268,HVCN1
3269,NFRKB
3270,CDK4
3271,COL10A1
